model,scenario,variable,year,version,filename,filesize,download_url,modified_date
EC-Earth3,ssp126,hurs,2082,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2082_v1.1.nc,282.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2082_v1.1.nc,2023-08-30T11:33:13.887Z
EC-Earth3,ssp126,hurs,2083,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2083_v1.1.nc,283.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2083_v1.1.nc,2023-08-30T11:33:24.088Z
EC-Earth3,ssp126,hurs,2084,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2084_v1.1.nc,284.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2084_v1.1.nc,2023-08-30T11:33:34.457Z
EC-Earth3,ssp126,hurs,2085,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2085_v1.1.nc,282.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2085_v1.1.nc,2023-08-30T11:33:43.709Z
EC-Earth3,ssp126,hurs,2086,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2086_v1.1.nc,283.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2086_v1.1.nc,2023-08-30T11:33:53.403Z
EC-Earth3,ssp126,hurs,2087,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2087_v1.1.nc,283.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2087_v1.1.nc,2023-08-30T11:34:02.234Z
EC-Earth3,ssp126,hurs,2088,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2088_v1.1.nc,283.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2088_v1.1.nc,2023-08-30T11:34:11.225Z
EC-Earth3,ssp126,hurs,2089,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2089_v1.1.nc,282.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2089_v1.1.nc,2023-08-30T11:34:20.761Z
EC-Earth3,ssp126,hurs,2090,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2090_v1.1.nc,282.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2090_v1.1.nc,2023-08-30T11:34:30.002Z
EC-Earth3,ssp126,hurs,2091,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2091_v1.1.nc,282.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2091_v1.1.nc,2023-08-30T11:34:39.935Z
EC-Earth3,ssp126,hurs,2092,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2092_v1.1.nc,284.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2092_v1.1.nc,2023-08-30T11:34:48.727Z
EC-Earth3,ssp126,hurs,2093,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2093_v1.1.nc,282.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2093_v1.1.nc,2023-08-30T11:34:57.817Z
EC-Earth3,ssp126,hurs,2094,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2094_v1.1.nc,283.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2094_v1.1.nc,2023-08-30T11:35:06.983Z
EC-Earth3,ssp126,hurs,2095,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2095_v1.1.nc,282.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2095_v1.1.nc,2023-08-30T11:35:16.454Z
EC-Earth3,ssp126,hurs,2096,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2096_v1.1.nc,283.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2096_v1.1.nc,2023-08-30T11:35:25.443Z
EC-Earth3,ssp126,hurs,2097,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2097_v1.1.nc,282.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2097_v1.1.nc,2023-08-30T11:35:34.562Z
EC-Earth3,ssp126,hurs,2098,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2098_v1.1.nc,283.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2098_v1.1.nc,2023-08-30T11:35:43.534Z
EC-Earth3,ssp126,hurs,2099,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2099_v1.1.nc,282.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2099_v1.1.nc,2023-08-30T11:35:52.744Z
EC-Earth3,ssp126,hurs,2100,v1.1,hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2100_v1.1.nc,282.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/hurs/hurs_day_EC-Earth3_ssp126_r1i1p1f1_gr_2100_v1.1.nc,2023-08-30T11:36:06.588Z
EC-Earth3,ssp126,tas,2015,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2015_v1.2.nc,243.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2015_v1.2.nc,2023-12-01T19:57:02Z
EC-Earth3,ssp126,tas,2016,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2016_v1.2.nc,243.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2016_v1.2.nc,2023-12-01T19:57:02Z
EC-Earth3,ssp126,tas,2017,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2017_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2017_v1.2.nc,2023-12-01T19:57:02Z
EC-Earth3,ssp126,tas,2018,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2018_v1.2.nc,243.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2018_v1.2.nc,2023-12-01T19:57:02Z
EC-Earth3,ssp126,tas,2019,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2019_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2019_v1.2.nc,2023-12-01T19:57:02Z
EC-Earth3,ssp126,tas,2020,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2020_v1.2.nc,243.7 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2020_v1.2.nc,2023-12-01T19:58:33Z
EC-Earth3,ssp126,tas,2021,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2021_v1.2.nc,243.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2021_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2022,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2022_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2022_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2023,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2023_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2023_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2024,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2024_v1.2.nc,243.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2024_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2025,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2025_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2025_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2026,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2026_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2026_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2027,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2027_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2027_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2028,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2028_v1.2.nc,243.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2028_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2029,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2029_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2029_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2030,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2030_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2030_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2031,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2031_v1.2.nc,242.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2031_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2032,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2032_v1.2.nc,243.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2032_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2033,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2033_v1.2.nc,243.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2033_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2034,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2034_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2034_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2035,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2035_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2035_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2036,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2036_v1.2.nc,243.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2036_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2037,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2037_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2037_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2038,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2038_v1.2.nc,242.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2038_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2039,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2039_v1.2.nc,242.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2039_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2040,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2040_v1.2.nc,243.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2040_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2041,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2041_v1.2.nc,242.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2041_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2042,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2042_v1.2.nc,242.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2042_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2043,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2043_v1.2.nc,242.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2043_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2044,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2044_v1.2.nc,243.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2044_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2045,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2045_v1.2.nc,242.7 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2045_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2046,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2046_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2046_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2047,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2047_v1.2.nc,242.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2047_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2048,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2048_v1.2.nc,243.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2048_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2049,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2049_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2049_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2050,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2050_v1.2.nc,243.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2050_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2051,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2051_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2051_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2052,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2052_v1.2.nc,243.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2052_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2053,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2053_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2053_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2054,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2054_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2054_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2055,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2055_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2055_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2056,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2056_v1.2.nc,243.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2056_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2057,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2057_v1.2.nc,243.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2057_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2058,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2058_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2058_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2059,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2059_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2059_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2060,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2060_v1.2.nc,243.7 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2060_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2061,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2061_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2061_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2062,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2062_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2062_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2063,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2063_v1.2.nc,242.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2063_v1.2.nc,2023-12-01T19:57:33Z
EC-Earth3,ssp126,tas,2064,v1.2,tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2064_v1.2.nc,243.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp126/r1i1p1f1/tas/tas_day_EC-Earth3_ssp126_r1i1p1f1_gr_2064_v1.2.nc,2023-12-01T19:57:33Z
